model,run_type,best_params,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,f1_macro,f1_weighted
RandomForestClassifier,bayesian_search,"{'n_estimators': 200, 'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 2}",0.607641196013289,0.42923510708542345,0.5173570878222085,0.47093253968253973,0.607641196013289,0.4310902150781194,0.5443967632498711
RandomForestClassifier,bayesian_search,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2}",0.5704318936877076,0.43112897076372575,0.4931454564395728,0.4407738095238095,0.5704318936877076,0.41871497816799363,0.5153283367921809
RandomForestClassifier,bayesian_search,"{'n_estimators': 10, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4}",0.6778516057585826,0.5732589035678279,0.6360313802647899,0.5661904761904761,0.6778516057585826,0.5587329586854592,0.6444872012542435
RandomForestClassifier,bayesian_search,"{'n_estimators': 200, 'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 2}",0.607641196013289,0.42923510708542345,0.5173570878222085,0.47093253968253973,0.607641196013289,0.4310902150781194,0.5443967632498711
